reportdate,hospital,dphcategory,covidstatus,patientcount,data_as_of,data_loaded_at
2020/06/09,All SF Hospitals,Med/Surg,COVID+,25,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/02,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/20,All SF Hospitals,ICU,COVID+,18,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/22,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/20,All SF Hospitals,Med/Surg,COVID+,28,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/03,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/08,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/30,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/16,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/22,All SF Hospitals,Med/Surg,COVID+,21,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/28,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/25,All SF Hospitals,ICU,COVID+,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/27,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/23,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/15,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/11,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/26,All SF Hospitals,ICU,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/27,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/08/11,All SF Hospitals,Med/Surg,COVID+,40,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/23,All SF Hospitals,Med/Surg,PUI,31,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/28,All SF Hospitals,ICU,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/21,All SF Hospitals,Med/Surg,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/05,All SF Hospitals,Med/Surg,COVID+,37,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/08,All SF Hospitals,ICU,COVID+,24,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/04,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/31,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/01,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/01,All SF Hospitals,Med/Surg,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/17,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/30,All SF Hospitals,Med/Surg,COVID+,41,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/20,All SF Hospitals,Med/Surg,COVID+,87,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/17,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/07,All SF Hospitals,Med/Surg,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/16,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/13,All SF Hospitals,ICU,COVID+,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/19,All SF Hospitals,ICU,COVID+,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/07,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/13,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/25,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/08,All SF Hospitals,Med/Surg,COVID+,38,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/31,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/27,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/24,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/01/08,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/09,All SF Hospitals,Med/Surg,COVID+,21,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/29,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/05/21,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/21,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/11,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/06/09,All SF Hospitals,Med/Surg,PUI,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/30,All SF Hospitals,Med/Surg,PUI,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/14,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/14,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/16,All SF Hospitals,Med/Surg,COVID+,56,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/08,All SF Hospitals,Med/Surg,COVID+,14,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/28,All SF Hospitals,Med/Surg,COVID+,70,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/30,All SF Hospitals,Med/Surg,COVID+,42,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/23,All SF Hospitals,ICU,COVID+,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/26,All SF Hospitals,Med/Surg,COVID+,76,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/04,All SF Hospitals,Med/Surg,PUI,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/14,All SF Hospitals,ICU,COVID+,17,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/12,All SF Hospitals,ICU,COVID+,19,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/25,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/20,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/18,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/12,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/04,All SF Hospitals,Med/Surg,COVID+,49,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/03,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/28,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/27,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/29,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/15,All SF Hospitals,ICU,COVID+,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/17,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/03,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/01,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/21,All SF Hospitals,Med/Surg,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/05,All SF Hospitals,ICU,COVID+,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/24,All SF Hospitals,Med/Surg,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/01,All SF Hospitals,Med/Surg,COVID+,193,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/02,All SF Hospitals,Med/Surg,PUI,46,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/30,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/28,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/22,All SF Hospitals,ICU,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/15,All SF Hospitals,Med/Surg,COVID+,38,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/14,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/01,All SF Hospitals,Med/Surg,PUI,18,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/17,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/08,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/21,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/30,All SF Hospitals,Med/Surg,PUI,19,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/10,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/16,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/01,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/05,All SF Hospitals,Med/Surg,COVID+,48,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/26,All SF Hospitals,Med/Surg,COVID+,37,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/08/02,All SF Hospitals,Med/Surg,COVID+,37,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/01/03,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/18,All SF Hospitals,Med/Surg,PUI,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/08,All SF Hospitals,ICU,COVID+,36,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/18,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/14,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/23,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/19,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/14,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/15,All SF Hospitals,Med/Surg,COVID+,90,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/29,All SF Hospitals,Med/Surg,COVID+,51,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/28,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/27,All SF Hospitals,Med/Surg,COVID+,147,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/17,All SF Hospitals,Med/Surg,COVID+,45,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/14,All SF Hospitals,Med/Surg,PUI,25,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/20,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/06,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/10,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/28,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/10,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/21,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/12,All SF Hospitals,Med/Surg,COVID+,102,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/24,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/31,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/08,All SF Hospitals,Med/Surg,COVID+,43,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/10,All SF Hospitals,Med/Surg,COVID+,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/26,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/31,All SF Hospitals,Med/Surg,COVID+,66,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/18,All SF Hospitals,Med/Surg,COVID+,126,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/19,All SF Hospitals,ICU,COVID+,21,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/29,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/18,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/16,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/19,All SF Hospitals,Med/Surg,COVID+,89,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/25,All SF Hospitals,Med/Surg,COVID+,74,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/05,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/15,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/24,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/01/09,All SF Hospitals,ICU,COVID+,33,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/02/19,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/29,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/18,All SF Hospitals,Med/Surg,PUI,26,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/03,All SF Hospitals,Med/Surg,COVID+,46,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/30,All SF Hospitals,Med/Surg,COVID+,38,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/01,All SF Hospitals,ICU,COVID+,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/29,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/11,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/03,All SF Hospitals,Med/Surg,COVID+,19,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/05,All SF Hospitals,ICU,COVID+,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/06/16,All SF Hospitals,ICU,COVID+,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/24,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/06/09,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/23,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/10,All SF Hospitals,ICU,COVID+,29,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/20,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/22,All SF Hospitals,Med/Surg,PUI,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/15,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/18,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/17,All SF Hospitals,ICU,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/12/02,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/23,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/21,All SF Hospitals,Med/Surg,PUI,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/07,All SF Hospitals,Med/Surg,PUI,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/27,All SF Hospitals,ICU,COVID+,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/02,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/13,All SF Hospitals,Med/Surg,COVID+,31,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/02/24,All SF Hospitals,ICU,COVID+,22,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/10,All SF Hospitals,ICU,COVID+,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/29,All SF Hospitals,Med/Surg,COVID+,32,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/23,All SF Hospitals,Med/Surg,COVID+,33,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/01,All SF Hospitals,Med/Surg,COVID+,101,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/27,All SF Hospitals,Med/Surg,COVID+,41,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/10,All SF Hospitals,Med/Surg,COVID+,29,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/03,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/07/01,All SF Hospitals,Med/Surg,PUI,7,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/27,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/12/29,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/03,All SF Hospitals,ICU,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/22,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/27,All SF Hospitals,ICU,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/08/29,All SF Hospitals,Med/Surg,COVID+,75,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/05,All SF Hospitals,Med/Surg,COVID+,40,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/30,All SF Hospitals,Med/Surg,PUI,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/05,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/16,All SF Hospitals,ICU,COVID+,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/24,All SF Hospitals,ICU,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/14,All SF Hospitals,Med/Surg,COVID+,44,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/06,All SF Hospitals,Med/Surg,COVID+,25,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/27,All SF Hospitals,Med/Surg,COVID+,36,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/29,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/19,All SF Hospitals,Med/Surg,PUI,8,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/01,All SF Hospitals,Med/Surg,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/01/15,All SF Hospitals,Med/Surg,PUI,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/11,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/13,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/21,All SF Hospitals,ICU,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/24,All SF Hospitals,ICU,COVID+,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/10,All SF Hospitals,ICU,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/04/30,All SF Hospitals,ICU,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/21,All SF Hospitals,Med/Surg,COVID+,16,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/08/13,All SF Hospitals,Med/Surg,COVID+,43,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/28,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/11/18,All SF Hospitals,Med/Surg,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/01/14,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/13,All SF Hospitals,Med/Surg,PUI,4,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/07/30,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/10/03,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/06,All SF Hospitals,Med/Surg,COVID+,34,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/04/13,All SF Hospitals,Med/Surg,PUI,38,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/11/02,All SF Hospitals,Med/Surg,PUI,2,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/04,All SF Hospitals,Med/Surg,PUI,6,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/04/04,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/09/07,All SF Hospitals,Med/Surg,COVID+,68,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/05/26,All SF Hospitals,Med/Surg,COVID+,41,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/08/31,All SF Hospitals,Med/Surg,PUI,12,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/10/27,All SF Hospitals,Med/Surg,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/07/06,All SF Hospitals,ICU,COVID+,9,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/10,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/09/06,All SF Hospitals,Med/Surg,COVID+,61,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/28,All SF Hospitals,Med/Surg,COVID+,76,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/04,All SF Hospitals,Med/Surg,COVID+,57,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/03/16,All SF Hospitals,Med/Surg,COVID+,67,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/07/24,All SF Hospitals,Med/Surg,COVID+,44,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/01,All SF Hospitals,Med/Surg,PUI,15,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/02/24,All SF Hospitals,ICU,COVID+,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/17,All SF Hospitals,Med/Surg,COVID+,71,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/05/19,All SF Hospitals,Med/Surg,PUI,5,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/12/07,All SF Hospitals,ICU,COVID+,11,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/03/20,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2023/04/22,All SF Hospitals,ICU,PUI,1,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/10/10,All SF Hospitals,Med/Surg,COVID+,35,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/03/14,All SF Hospitals,Med/Surg,PUI,3,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2021/06/30,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/05/20,All SF Hospitals,ICU,PUI,13,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/11/14,All SF Hospitals,Med/Surg,PUI,10,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2020/09/30,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
2022/08/24,All SF Hospitals,ICU,PUI,0,08/30/2023 04:00:05 PM,08/30/2023 05:30:07 PM
